region,observed_event_id,canonical_patch_id,evidence_packet_status,temporal_alignment_status,spatial_binding_status,human_review_status,positive_gate_status,negative_gate_status,ground_truth_operational_status,mv1_training_impact,main_blocker,next_action,allowed_scientific_claim,forbidden_scientific_claim
REC,REC_2022_05,,PACKET_BLOCKED_NO_PATCH,TEMPORAL_ALIGNMENT_BLOCKED_NO_PATCH_DATE,SPATIAL_BINDING_BLOCKED_NO_OBSERVED_GEOMETRY,REVIEW_BLOCKED_INSUFFICIENT_EVIDENCE,LABEL_GATE_BLOCKED_NO_REVIEW,LABEL_GATE_BLOCKED_NO_FORMAL_NEGATIVE,ABSENT,"MV1 supervised training remains blocked because formal label, formal negative and closure gates are not allowed",primary_review_missing,complete human review,"review-only observed evidence workbench; supports human audit but does not close operational ground truth, labels, negatives, training, detection, or prediction",operational ground truth|binary label|formal negative|supervised dataset|training release|detection claim|prediction claim|automatic human decision
CUR,CUR_HISTORICAL,,PACKET_BLOCKED_NO_PATCH,TEMPORAL_ALIGNMENT_BLOCKED_NO_EVENT_DATE,SPATIAL_BINDING_BLOCKED_NO_OBSERVED_GEOMETRY,REVIEW_BLOCKED_INSUFFICIENT_EVIDENCE,LABEL_GATE_BLOCKED_NO_REVIEW,LABEL_GATE_BLOCKED_NO_FORMAL_NEGATIVE,ABSENT,"MV1 supervised training remains blocked because formal label, formal negative and closure gates are not allowed",primary_review_missing,complete human review,"review-only observed evidence workbench; supports human audit but does not close operational ground truth, labels, negatives, training, detection, or prediction",operational ground truth|binary label|formal negative|supervised dataset|training release|detection claim|prediction claim|automatic human decision
PET,PET2022_CPRM_ANEXOII_19022022,REFPATCH_PET2022_CPRM_MOINHO_PRETO_S2_V1IX_POST_EVENT_SURVEY,PACKET_BLOCKED_HASH,TEMPORAL_ALIGNMENT_CANDIDATE,SPATIAL_BINDING_BLOCKED_MISSING_CRS,REVIEW_BLOCKED_INSUFFICIENT_EVIDENCE,LABEL_GATE_BLOCKED_NO_REVIEW,LABEL_GATE_BLOCKED_NO_FORMAL_NEGATIVE,ABSENT,"MV1 supervised training remains blocked because formal label, formal negative and closure gates are not allowed",primary_review_missing,complete human review,"review-only observed evidence workbench; supports human audit but does not close operational ground truth, labels, negatives, training, detection, or prediction",operational ground truth|binary label|formal negative|supervised dataset|training release|detection claim|prediction claim|automatic human decision
PET,PET2022_CPRM_ANEXOIII_20022022,REFPATCH_PET2022_CPRM_MOINHO_PRETO_S2_V1IX_POST_EVENT_SURVEY,PACKET_BLOCKED_NO_GEOMETRY,TEMPORAL_ALIGNMENT_CANDIDATE,SPATIAL_BINDING_BLOCKED_NO_OBSERVED_GEOMETRY,REVIEW_BLOCKED_INSUFFICIENT_EVIDENCE,LABEL_GATE_BLOCKED_NO_REVIEW,LABEL_GATE_BLOCKED_NO_FORMAL_NEGATIVE,ABSENT,"MV1 supervised training remains blocked because formal label, formal negative and closure gates are not allowed",primary_review_missing,complete human review,"review-only observed evidence workbench; supports human audit but does not close operational ground truth, labels, negatives, training, detection, or prediction",operational ground truth|binary label|formal negative|supervised dataset|training release|detection claim|prediction claim|automatic human decision
PET,PET2022_CPRM_ANEXOIV_22022022,REFPATCH_PET2022_CPRM_MOINHO_PRETO_S2_V1IX_POST_EVENT_SURVEY,PACKET_BLOCKED_NO_GEOMETRY,TEMPORAL_ALIGNMENT_CANDIDATE,SPATIAL_BINDING_BLOCKED_NO_OBSERVED_GEOMETRY,REVIEW_BLOCKED_INSUFFICIENT_EVIDENCE,LABEL_GATE_BLOCKED_NO_REVIEW,LABEL_GATE_BLOCKED_NO_FORMAL_NEGATIVE,ABSENT,"MV1 supervised training remains blocked because formal label, formal negative and closure gates are not allowed",primary_review_missing,complete human review,"review-only observed evidence workbench; supports human audit but does not close operational ground truth, labels, negatives, training, detection, or prediction",operational ground truth|binary label|formal negative|supervised dataset|training release|detection claim|prediction claim|automatic human decision
PET,PET2022_CPRM_ANEXOIX_28022022,REFPATCH_PET2022_CPRM_MOINHO_PRETO_S2_V1IX_POST_EVENT_SURVEY,PACKET_BLOCKED_NO_GEOMETRY,TEMPORAL_ALIGNMENT_CANDIDATE,SPATIAL_BINDING_BLOCKED_NO_OBSERVED_GEOMETRY,REVIEW_BLOCKED_INSUFFICIENT_EVIDENCE,LABEL_GATE_BLOCKED_NO_REVIEW,LABEL_GATE_BLOCKED_NO_FORMAL_NEGATIVE,ABSENT,"MV1 supervised training remains blocked because formal label, formal negative and closure gates are not allowed",primary_review_missing,complete human review,"review-only observed evidence workbench; supports human audit but does not close operational ground truth, labels, negatives, training, detection, or prediction",operational ground truth|binary label|formal negative|supervised dataset|training release|detection claim|prediction claim|automatic human decision
PET,PET2022_CPRM_ANEXOV_23022022,REFPATCH_PET2022_CPRM_MOINHO_PRETO_S2_V1IX_POST_EVENT_SURVEY,PACKET_BLOCKED_NO_GEOMETRY,TEMPORAL_ALIGNMENT_CANDIDATE,SPATIAL_BINDING_BLOCKED_NO_OBSERVED_GEOMETRY,REVIEW_BLOCKED_INSUFFICIENT_EVIDENCE,LABEL_GATE_BLOCKED_NO_REVIEW,LABEL_GATE_BLOCKED_NO_FORMAL_NEGATIVE,ABSENT,"MV1 supervised training remains blocked because formal label, formal negative and closure gates are not allowed",primary_review_missing,complete human review,"review-only observed evidence workbench; supports human audit but does not close operational ground truth, labels, negatives, training, detection, or prediction",operational ground truth|binary label|formal negative|supervised dataset|training release|detection claim|prediction claim|automatic human decision
PET,PET2022_CPRM_ANEXOVI_24022022,REFPATCH_PET2022_CPRM_MOINHO_PRETO_S2_V1IX_POST_EVENT_SURVEY,PACKET_BLOCKED_NO_GEOMETRY,TEMPORAL_ALIGNMENT_CANDIDATE,SPATIAL_BINDING_BLOCKED_NO_OBSERVED_GEOMETRY,REVIEW_BLOCKED_INSUFFICIENT_EVIDENCE,LABEL_GATE_BLOCKED_NO_REVIEW,LABEL_GATE_BLOCKED_NO_FORMAL_NEGATIVE,ABSENT,"MV1 supervised training remains blocked because formal label, formal negative and closure gates are not allowed",primary_review_missing,complete human review,"review-only observed evidence workbench; supports human audit but does not close operational ground truth, labels, negatives, training, detection, or prediction",operational ground truth|binary label|formal negative|supervised dataset|training release|detection claim|prediction claim|automatic human decision
PET,PET2022_CPRM_ANEXOVII_24022022,REFPATCH_PET2022_CPRM_MOINHO_PRETO_S2_V1IX_POST_EVENT_SURVEY,PACKET_BLOCKED_NO_GEOMETRY,TEMPORAL_ALIGNMENT_CANDIDATE,SPATIAL_BINDING_BLOCKED_NO_OBSERVED_GEOMETRY,REVIEW_BLOCKED_INSUFFICIENT_EVIDENCE,LABEL_GATE_BLOCKED_NO_REVIEW,LABEL_GATE_BLOCKED_NO_FORMAL_NEGATIVE,ABSENT,"MV1 supervised training remains blocked because formal label, formal negative and closure gates are not allowed",primary_review_missing,complete human review,"review-only observed evidence workbench; supports human audit but does not close operational ground truth, labels, negatives, training, detection, or prediction",operational ground truth|binary label|formal negative|supervised dataset|training release|detection claim|prediction claim|automatic human decision
PET,PET2022_CPRM_ANEXOVIII_25022022-260,REFPATCH_PET2022_CPRM_MOINHO_PRETO_S2_V1IX_POST_EVENT_SURVEY,PACKET_BLOCKED_NO_EVENT_DATE,TEMPORAL_ALIGNMENT_BLOCKED_NO_EVENT_DATE,SPATIAL_BINDING_BLOCKED_NO_OBSERVED_GEOMETRY,REVIEW_BLOCKED_INSUFFICIENT_EVIDENCE,LABEL_GATE_BLOCKED_NO_REVIEW,LABEL_GATE_BLOCKED_NO_FORMAL_NEGATIVE,ABSENT,"MV1 supervised training remains blocked because formal label, formal negative and closure gates are not allowed",primary_review_missing,complete human review,"review-only observed evidence workbench; supports human audit but does not close operational ground truth, labels, negatives, training, detection, or prediction",operational ground truth|binary label|formal negative|supervised dataset|training release|detection claim|prediction claim|automatic human decision
PET,PET2022_CPRM_ANEXOX_01032022,REFPATCH_PET2022_CPRM_MOINHO_PRETO_S2_V1IX_POST_EVENT_SURVEY,PACKET_BLOCKED_NO_GEOMETRY,TEMPORAL_ALIGNMENT_CANDIDATE,SPATIAL_BINDING_BLOCKED_NO_OBSERVED_GEOMETRY,REVIEW_BLOCKED_INSUFFICIENT_EVIDENCE,LABEL_GATE_BLOCKED_NO_REVIEW,LABEL_GATE_BLOCKED_NO_FORMAL_NEGATIVE,ABSENT,"MV1 supervised training remains blocked because formal label, formal negative and closure gates are not allowed",primary_review_missing,complete human review,"review-only observed evidence workbench; supports human audit but does not close operational ground truth, labels, negatives, training, detection, or prediction",operational ground truth|binary label|formal negative|supervised dataset|training release|detection claim|prediction claim|automatic human decision
PET,PET2022_CPRM_ANEXOXI_02032022,REFPATCH_PET2022_CPRM_MOINHO_PRETO_S2_V1IX_POST_EVENT_SURVEY,PACKET_BLOCKED_NO_GEOMETRY,TEMPORAL_ALIGNMENT_CANDIDATE,SPATIAL_BINDING_BLOCKED_NO_OBSERVED_GEOMETRY,REVIEW_BLOCKED_INSUFFICIENT_EVIDENCE,LABEL_GATE_BLOCKED_NO_REVIEW,LABEL_GATE_BLOCKED_NO_FORMAL_NEGATIVE,ABSENT,"MV1 supervised training remains blocked because formal label, formal negative and closure gates are not allowed",primary_review_missing,complete human review,"review-only observed evidence workbench; supports human audit but does not close operational ground truth, labels, negatives, training, detection, or prediction",operational ground truth|binary label|formal negative|supervised dataset|training release|detection claim|prediction claim|automatic human decision
PET,PET2022_CPRM_ANEXOMAIN_NODATE,REFPATCH_PET2022_CPRM_MOINHO_PRETO_S2_V1IX_POST_EVENT_SURVEY,PACKET_BLOCKED_NO_EVENT_DATE,TEMPORAL_ALIGNMENT_BLOCKED_NO_EVENT_DATE,SPATIAL_BINDING_BLOCKED_NO_OBSERVED_GEOMETRY,REVIEW_BLOCKED_INSUFFICIENT_EVIDENCE,LABEL_GATE_BLOCKED_NO_REVIEW,LABEL_GATE_BLOCKED_NO_FORMAL_NEGATIVE,ABSENT,"MV1 supervised training remains blocked because formal label, formal negative and closure gates are not allowed",primary_review_missing,complete human review,"review-only observed evidence workbench; supports human audit but does not close operational ground truth, labels, negatives, training, detection, or prediction",operational ground truth|binary label|formal negative|supervised dataset|training release|detection claim|prediction claim|automatic human decision
Recife,758,758,PACKET_BLOCKED_NO_EVENT_DATE,TEMPORAL_ALIGNMENT_BLOCKED_NO_EVENT_DATE,SPATIAL_BINDING_BLOCKED_NO_OBSERVED_GEOMETRY,REVIEW_BLOCKED_INSUFFICIENT_EVIDENCE,LABEL_GATE_BLOCKED_NO_REVIEW,LABEL_GATE_BLOCKED_NO_FORMAL_NEGATIVE,ABSENT,"MV1 supervised training remains blocked because formal label, formal negative and closure gates are not allowed",primary_review_missing,complete human review,"review-only observed evidence workbench; supports human audit but does not close operational ground truth, labels, negatives, training, detection, or prediction",operational ground truth|binary label|formal negative|supervised dataset|training release|detection claim|prediction claim|automatic human decision
Olinda/PE,CH758_OLINDA_20220603_UNTITLED,CH758_OLINDA_20220603_UNTITLED,PACKET_BLOCKED_NO_EVENT_DATE,TEMPORAL_ALIGNMENT_BLOCKED_NO_EVENT_DATE,SPATIAL_BINDING_BLOCKED_NO_OBSERVED_GEOMETRY,REVIEW_BLOCKED_INSUFFICIENT_EVIDENCE,LABEL_GATE_BLOCKED_NO_REVIEW,LABEL_GATE_BLOCKED_NO_FORMAL_NEGATIVE,ABSENT,"MV1 supervised training remains blocked because formal label, formal negative and closure gates are not allowed",primary_review_missing,complete human review,"review-only observed evidence workbench; supports human audit but does not close operational ground truth, labels, negatives, training, detection, or prediction",operational ground truth|binary label|formal negative|supervised dataset|training release|detection claim|prediction claim|automatic human decision
Recife,CH758_RECIFE_20220602_001,CH758_RECIFE_20220602_001,PACKET_BLOCKED_NO_EVENT_DATE,TEMPORAL_ALIGNMENT_BLOCKED_NO_EVENT_DATE,SPATIAL_BINDING_BLOCKED_NO_OBSERVED_GEOMETRY,REVIEW_BLOCKED_INSUFFICIENT_EVIDENCE,LABEL_GATE_BLOCKED_NO_REVIEW,LABEL_GATE_BLOCKED_NO_FORMAL_NEGATIVE,ABSENT,"MV1 supervised training remains blocked because formal label, formal negative and closure gates are not allowed",primary_review_missing,complete human review,"review-only observed evidence workbench; supports human audit but does not close operational ground truth, labels, negatives, training, detection, or prediction",operational ground truth|binary label|formal negative|supervised dataset|training release|detection claim|prediction claim|automatic human decision
UNKNOWN,CH758_REMAINING_PRODUCTS_NOT_INVENTORIED,CH758_REMAINING_PRODUCTS_NOT_INVENTORIED,PACKET_BLOCKED_NO_EVENT_DATE,TEMPORAL_ALIGNMENT_BLOCKED_NO_EVENT_DATE,SPATIAL_BINDING_BLOCKED_NO_OBSERVED_GEOMETRY,REVIEW_BLOCKED_INSUFFICIENT_EVIDENCE,LABEL_GATE_BLOCKED_NO_REVIEW,LABEL_GATE_BLOCKED_NO_FORMAL_NEGATIVE,ABSENT,"MV1 supervised training remains blocked because formal label, formal negative and closure gates are not allowed",primary_review_missing,complete human review,"review-only observed evidence workbench; supports human audit but does not close operational ground truth, labels, negatives, training, detection, or prediction",operational ground truth|binary label|formal negative|supervised dataset|training release|detection claim|prediction claim|automatic human decision
Recife,ARP_v2az_0005,ARP_v2az_0005,PACKET_BLOCKED_NO_EVENT_DATE,TEMPORAL_ALIGNMENT_BLOCKED_NO_EVENT_DATE,SPATIAL_BINDING_BLOCKED_NO_OBSERVED_GEOMETRY,REVIEW_BLOCKED_INSUFFICIENT_EVIDENCE,LABEL_GATE_BLOCKED_NO_REVIEW,LABEL_GATE_BLOCKED_NO_FORMAL_NEGATIVE,ABSENT,"MV1 supervised training remains blocked because formal label, formal negative and closure gates are not allowed",primary_review_missing,complete human review,"review-only observed evidence workbench; supports human audit but does not close operational ground truth, labels, negatives, training, detection, or prediction",operational ground truth|binary label|formal negative|supervised dataset|training release|detection claim|prediction claim|automatic human decision
UNKNOWN,CG_v2ba_0001,CG_v2ba_0001,PACKET_BLOCKED_NO_EVENT_DATE,TEMPORAL_ALIGNMENT_BLOCKED_NO_EVENT_DATE,SPATIAL_BINDING_BLOCKED_NO_OBSERVED_GEOMETRY,REVIEW_BLOCKED_INSUFFICIENT_EVIDENCE,LABEL_GATE_BLOCKED_NO_REVIEW,LABEL_GATE_BLOCKED_NO_FORMAL_NEGATIVE,ABSENT,"MV1 supervised training remains blocked because formal label, formal negative and closure gates are not allowed",primary_review_missing,complete human review,"review-only observed evidence workbench; supports human audit but does not close operational ground truth, labels, negatives, training, detection, or prediction",operational ground truth|binary label|formal negative|supervised dataset|training release|detection claim|prediction claim|automatic human decision
UNKNOWN,CG_v2ba_0002,CG_v2ba_0002,PACKET_BLOCKED_NO_EVENT_DATE,TEMPORAL_ALIGNMENT_BLOCKED_NO_EVENT_DATE,SPATIAL_BINDING_BLOCKED_NO_OBSERVED_GEOMETRY,REVIEW_BLOCKED_INSUFFICIENT_EVIDENCE,LABEL_GATE_BLOCKED_NO_REVIEW,LABEL_GATE_BLOCKED_NO_FORMAL_NEGATIVE,ABSENT,"MV1 supervised training remains blocked because formal label, formal negative and closure gates are not allowed",primary_review_missing,complete human review,"review-only observed evidence workbench; supports human audit but does not close operational ground truth, labels, negatives, training, detection, or prediction",operational ground truth|binary label|formal negative|supervised dataset|training release|detection claim|prediction claim|automatic human decision
UNKNOWN,CG_v2ba_0004,CG_v2ba_0004,PACKET_BLOCKED_NO_EVENT_DATE,TEMPORAL_ALIGNMENT_BLOCKED_NO_EVENT_DATE,SPATIAL_BINDING_BLOCKED_NO_OBSERVED_GEOMETRY,REVIEW_BLOCKED_INSUFFICIENT_EVIDENCE,LABEL_GATE_BLOCKED_NO_REVIEW,LABEL_GATE_BLOCKED_NO_FORMAL_NEGATIVE,ABSENT,"MV1 supervised training remains blocked because formal label, formal negative and closure gates are not allowed",primary_review_missing,complete human review,"review-only observed evidence workbench; supports human audit but does not close operational ground truth, labels, negatives, training, detection, or prediction",operational ground truth|binary label|formal negative|supervised dataset|training release|detection claim|prediction claim|automatic human decision
UNKNOWN,CG_v2ba_0007,CG_v2ba_0007,PACKET_BLOCKED_NO_EVENT_DATE,TEMPORAL_ALIGNMENT_BLOCKED_NO_EVENT_DATE,SPATIAL_BINDING_BLOCKED_NO_OBSERVED_GEOMETRY,REVIEW_BLOCKED_INSUFFICIENT_EVIDENCE,LABEL_GATE_BLOCKED_NO_REVIEW,LABEL_GATE_BLOCKED_NO_FORMAL_NEGATIVE,ABSENT,"MV1 supervised training remains blocked because formal label, formal negative and closure gates are not allowed",primary_review_missing,complete human review,"review-only observed evidence workbench; supports human audit but does not close operational ground truth, labels, negatives, training, detection, or prediction",operational ground truth|binary label|formal negative|supervised dataset|training release|detection claim|prediction claim|automatic human decision
UNKNOWN,CG_v2ba_0008,CG_v2ba_0008,PACKET_BLOCKED_NO_EVENT_DATE,TEMPORAL_ALIGNMENT_BLOCKED_NO_EVENT_DATE,SPATIAL_BINDING_BLOCKED_NO_OBSERVED_GEOMETRY,REVIEW_BLOCKED_INSUFFICIENT_EVIDENCE,LABEL_GATE_BLOCKED_NO_REVIEW,LABEL_GATE_BLOCKED_NO_FORMAL_NEGATIVE,ABSENT,"MV1 supervised training remains blocked because formal label, formal negative and closure gates are not allowed",primary_review_missing,complete human review,"review-only observed evidence workbench; supports human audit but does not close operational ground truth, labels, negatives, training, detection, or prediction",operational ground truth|binary label|formal negative|supervised dataset|training release|detection claim|prediction claim|automatic human decision
UNKNOWN,CG_v2ba_0009,CG_v2ba_0009,PACKET_BLOCKED_NO_EVENT_DATE,TEMPORAL_ALIGNMENT_BLOCKED_NO_EVENT_DATE,SPATIAL_BINDING_BLOCKED_NO_OBSERVED_GEOMETRY,REVIEW_BLOCKED_INSUFFICIENT_EVIDENCE,LABEL_GATE_BLOCKED_NO_REVIEW,LABEL_GATE_BLOCKED_NO_FORMAL_NEGATIVE,ABSENT,"MV1 supervised training remains blocked because formal label, formal negative and closure gates are not allowed",primary_review_missing,complete human review,"review-only observed evidence workbench; supports human audit but does not close operational ground truth, labels, negatives, training, detection, or prediction",operational ground truth|binary label|formal negative|supervised dataset|training release|detection claim|prediction claim|automatic human decision
Curitiba,CTB_2022_01_15_16,FACT_v2at_0007,PACKET_BLOCKED_NO_EVENT_DATE,TEMPORAL_ALIGNMENT_BLOCKED_NO_EVENT_DATE,SPATIAL_BINDING_BLOCKED_NO_OBSERVED_GEOMETRY,REVIEW_BLOCKED_INSUFFICIENT_EVIDENCE,LABEL_GATE_BLOCKED_NO_REVIEW,LABEL_GATE_BLOCKED_NO_FORMAL_NEGATIVE,ABSENT,"MV1 supervised training remains blocked because formal label, formal negative and closure gates are not allowed",primary_review_missing,complete human review,"review-only observed evidence workbench; supports human audit but does not close operational ground truth, labels, negatives, training, detection, or prediction",operational ground truth|binary label|formal negative|supervised dataset|training release|detection claim|prediction claim|automatic human decision
Curitiba,CTB_2023_10_28_30,FACT_v2at_0002,PACKET_BLOCKED_NO_EVENT_DATE,TEMPORAL_ALIGNMENT_BLOCKED_NO_EVENT_DATE,SPATIAL_BINDING_BLOCKED_NO_OBSERVED_GEOMETRY,REVIEW_BLOCKED_INSUFFICIENT_EVIDENCE,LABEL_GATE_BLOCKED_NO_REVIEW,LABEL_GATE_BLOCKED_NO_FORMAL_NEGATIVE,ABSENT,"MV1 supervised training remains blocked because formal label, formal negative and closure gates are not allowed",primary_review_missing,complete human review,"review-only observed evidence workbench; supports human audit but does not close operational ground truth, labels, negatives, training, detection, or prediction",operational ground truth|binary label|formal negative|supervised dataset|training release|detection claim|prediction claim|automatic human decision
