patch_id,region,boundary_available,boundary_source,bounds_available,crs,crs_known,geometry_file_available,raster_available,sentinel_source_available,human_review_required,pairing_ready,patch_boundary_status,blocking_reason,allowed_claim,forbidden_claim
CG_v2ba_0007,UNKNOWN,false,outputs_public/tables/revp_tp2_candidate_priority_v2cj.csv,false,,false,false,false,false,true,false,NO_BOUNDARY_AVAILABLE,PATCH_BOUNDARY_MISSING,"Uso permitido apenas como prontidao cientifica review-only; nao fecha TP2, TP3, treino ou validacao operacional.",ground_truth_operacional|label_binario|negativo_formal|dataset_treino|claim_deteccao|claim_predicao|intersecao_observada_automatica
CG_v2ba_0008,UNKNOWN,false,outputs_public/tables/revp_tp2_candidate_priority_v2cj.csv,false,,false,false,false,false,true,false,NO_BOUNDARY_AVAILABLE,PATCH_BOUNDARY_MISSING,"Uso permitido apenas como prontidao cientifica review-only; nao fecha TP2, TP3, treino ou validacao operacional.",ground_truth_operacional|label_binario|negativo_formal|dataset_treino|claim_deteccao|claim_predicao|intersecao_observada_automatica
CG_v2ba_0009,UNKNOWN,false,outputs_public/tables/revp_tp2_candidate_priority_v2cj.csv,false,,false,false,false,false,true,false,NO_BOUNDARY_AVAILABLE,PATCH_BOUNDARY_MISSING,"Uso permitido apenas como prontidao cientifica review-only; nao fecha TP2, TP3, treino ou validacao operacional.",ground_truth_operacional|label_binario|negativo_formal|dataset_treino|claim_deteccao|claim_predicao|intersecao_observada_automatica
CTB_2022_01_15_16,Curitiba,false,outputs_public/tables/revp_tp2_candidate_priority_v2cj.csv,false,,false,false,false,false,true,false,NO_BOUNDARY_AVAILABLE,PATCH_BOUNDARY_MISSING,"Uso permitido apenas como prontidao cientifica review-only; nao fecha TP2, TP3, treino ou validacao operacional.",ground_truth_operacional|label_binario|negativo_formal|dataset_treino|claim_deteccao|claim_predicao|intersecao_observada_automatica
CTB_2023_10_28_30,Curitiba,false,outputs_public/tables/revp_tp2_candidate_priority_v2cj.csv,false,,false,false,false,false,true,false,NO_BOUNDARY_AVAILABLE,PATCH_BOUNDARY_MISSING,"Uso permitido apenas como prontidao cientifica review-only; nao fecha TP2, TP3, treino ou validacao operacional.",ground_truth_operacional|label_binario|negativo_formal|dataset_treino|claim_deteccao|claim_predicao|intersecao_observada_automatica
CTB_2024_02_18_20,Curitiba,false,outputs_public/tables/revp_tp2_candidate_priority_v2cj.csv,false,,false,false,false,false,true,false,NO_BOUNDARY_AVAILABLE,PATCH_BOUNDARY_MISSING,"Uso permitido apenas como prontidao cientifica review-only; nao fecha TP2, TP3, treino ou validacao operacional.",ground_truth_operacional|label_binario|negativo_formal|dataset_treino|claim_deteccao|claim_predicao|intersecao_observada_automatica
PET_2022_02_15,Petropolis,false,outputs_public/tables/revp_tp2_candidate_priority_v2cj.csv,false,,false,false,false,false,true,false,NO_BOUNDARY_AVAILABLE,PATCH_BOUNDARY_MISSING,"Uso permitido apenas como prontidao cientifica review-only; nao fecha TP2, TP3, treino ou validacao operacional.",ground_truth_operacional|label_binario|negativo_formal|dataset_treino|claim_deteccao|claim_predicao|intersecao_observada_automatica
PET_2022_03_20_21,Petropolis,false,outputs_public/tables/revp_tp2_candidate_priority_v2cj.csv,false,,false,false,false,false,true,false,NO_BOUNDARY_AVAILABLE,PATCH_BOUNDARY_MISSING,"Uso permitido apenas como prontidao cientifica review-only; nao fecha TP2, TP3, treino ou validacao operacional.",ground_truth_operacional|label_binario|negativo_formal|dataset_treino|claim_deteccao|claim_predicao|intersecao_observada_automatica
PET_2024_03_21_28,Petropolis,false,outputs_public/tables/revp_tp2_candidate_priority_v2cj.csv,false,,false,false,false,false,true,false,NO_BOUNDARY_AVAILABLE,PATCH_BOUNDARY_MISSING,"Uso permitido apenas como prontidao cientifica review-only; nao fecha TP2, TP3, treino ou validacao operacional.",ground_truth_operacional|label_binario|negativo_formal|dataset_treino|claim_deteccao|claim_predicao|intersecao_observada_automatica
PKG_v2at_0001,Petropolis,false,outputs_public/tables/revp_tp2_candidate_priority_v2cj.csv,false,,false,false,false,false,true,false,NO_BOUNDARY_AVAILABLE,PATCH_BOUNDARY_MISSING,"Uso permitido apenas como prontidao cientifica review-only; nao fecha TP2, TP3, treino ou validacao operacional.",ground_truth_operacional|label_binario|negativo_formal|dataset_treino|claim_deteccao|claim_predicao|intersecao_observada_automatica
PKG_v2at_0002,Curitiba,false,outputs_public/tables/revp_tp2_candidate_priority_v2cj.csv,false,,false,false,false,false,true,false,NO_BOUNDARY_AVAILABLE,PATCH_BOUNDARY_MISSING,"Uso permitido apenas como prontidao cientifica review-only; nao fecha TP2, TP3, treino ou validacao operacional.",ground_truth_operacional|label_binario|negativo_formal|dataset_treino|claim_deteccao|claim_predicao|intersecao_observada_automatica
PKG_v2at_0003,UNKNOWN,false,outputs_public/tables/revp_tp2_candidate_priority_v2cj.csv,false,,false,false,false,false,true,false,NO_BOUNDARY_AVAILABLE,PATCH_BOUNDARY_MISSING,"Uso permitido apenas como prontidao cientifica review-only; nao fecha TP2, TP3, treino ou validacao operacional.",ground_truth_operacional|label_binario|negativo_formal|dataset_treino|claim_deteccao|claim_predicao|intersecao_observada_automatica
PKG_v2at_0004,Petropolis,false,outputs_public/tables/revp_tp2_candidate_priority_v2cj.csv,false,,false,false,false,false,true,false,NO_BOUNDARY_AVAILABLE,PATCH_BOUNDARY_MISSING,"Uso permitido apenas como prontidao cientifica review-only; nao fecha TP2, TP3, treino ou validacao operacional.",ground_truth_operacional|label_binario|negativo_formal|dataset_treino|claim_deteccao|claim_predicao|intersecao_observada_automatica
PKG_v2at_0005,UNKNOWN,false,outputs_public/tables/revp_tp2_candidate_priority_v2cj.csv,false,,false,false,false,false,true,false,NO_BOUNDARY_AVAILABLE,PATCH_BOUNDARY_MISSING,"Uso permitido apenas como prontidao cientifica review-only; nao fecha TP2, TP3, treino ou validacao operacional.",ground_truth_operacional|label_binario|negativo_formal|dataset_treino|claim_deteccao|claim_predicao|intersecao_observada_automatica
PKG_v2at_0006,UNKNOWN,false,outputs_public/tables/revp_tp2_candidate_priority_v2cj.csv,false,,false,false,false,false,true,false,NO_BOUNDARY_AVAILABLE,PATCH_BOUNDARY_MISSING,"Uso permitido apenas como prontidao cientifica review-only; nao fecha TP2, TP3, treino ou validacao operacional.",ground_truth_operacional|label_binario|negativo_formal|dataset_treino|claim_deteccao|claim_predicao|intersecao_observada_automatica
PKG_v2at_0007,Curitiba,false,outputs_public/tables/revp_tp2_candidate_priority_v2cj.csv,false,,false,false,false,false,true,false,NO_BOUNDARY_AVAILABLE,PATCH_BOUNDARY_MISSING,"Uso permitido apenas como prontidao cientifica review-only; nao fecha TP2, TP3, treino ou validacao operacional.",ground_truth_operacional|label_binario|negativo_formal|dataset_treino|claim_deteccao|claim_predicao|intersecao_observada_automatica
PKG_v2at_0008,Curitiba,false,outputs_public/tables/revp_tp2_candidate_priority_v2cj.csv,false,,false,false,false,false,true,false,NO_BOUNDARY_AVAILABLE,PATCH_BOUNDARY_MISSING,"Uso permitido apenas como prontidao cientifica review-only; nao fecha TP2, TP3, treino ou validacao operacional.",ground_truth_operacional|label_binario|negativo_formal|dataset_treino|claim_deteccao|claim_predicao|intersecao_observada_automatica
PKG_v2at_0009,Petropolis,false,outputs_public/tables/revp_tp2_candidate_priority_v2cj.csv,false,,false,false,false,false,true,false,NO_BOUNDARY_AVAILABLE,PATCH_BOUNDARY_MISSING,"Uso permitido apenas como prontidao cientifica review-only; nao fecha TP2, TP3, treino ou validacao operacional.",ground_truth_operacional|label_binario|negativo_formal|dataset_treino|claim_deteccao|claim_predicao|intersecao_observada_automatica
REC_2022_05_24_30,UNKNOWN,false,outputs_public/tables/revp_tp2_candidate_priority_v2cj.csv,false,,false,false,false,false,true,false,NO_BOUNDARY_AVAILABLE,PATCH_BOUNDARY_MISSING,"Uso permitido apenas como prontidao cientifica review-only; nao fecha TP2, TP3, treino ou validacao operacional.",ground_truth_operacional|label_binario|negativo_formal|dataset_treino|claim_deteccao|claim_predicao|intersecao_observada_automatica
REC_2023_02_05_06,UNKNOWN,false,outputs_public/tables/revp_tp2_candidate_priority_v2cj.csv,false,,false,false,false,false,true,false,NO_BOUNDARY_AVAILABLE,PATCH_BOUNDARY_MISSING,"Uso permitido apenas como prontidao cientifica review-only; nao fecha TP2, TP3, treino ou validacao operacional.",ground_truth_operacional|label_binario|negativo_formal|dataset_treino|claim_deteccao|claim_predicao|intersecao_observada_automatica
REC_2024_06_14_16,UNKNOWN,false,outputs_public/tables/revp_tp2_candidate_priority_v2cj.csv,false,,false,false,false,false,true,false,NO_BOUNDARY_AVAILABLE,PATCH_BOUNDARY_MISSING,"Uso permitido apenas como prontidao cientifica review-only; nao fecha TP2, TP3, treino ou validacao operacional.",ground_truth_operacional|label_binario|negativo_formal|dataset_treino|claim_deteccao|claim_predicao|intersecao_observada_automatica
