sar_plan_id,sar_target_id,step_order,action_pt,expected_artifact_pt,success_criteria_pt,fail_closed_outcome_pt,requires_network_future,requires_sentinel1_future,requires_dem_or_hand_future,requires_permanent_water_mask_future,requires_manual_qa_future,can_be_automated_future,no_execution_now
SPL_00050,SAR_0050,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00051,SAR_0051,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00052,SAR_0052,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00053,SAR_0053,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00054,SAR_0054,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00055,SAR_0055,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00056,SAR_0056,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00057,SAR_0057,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00058,SAR_0058,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00059,SAR_0059,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00060,SAR_0060,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00061,SAR_0061,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00062,SAR_0062,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00063,SAR_0063,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00064,SAR_0064,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00065,SAR_0065,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00066,SAR_0066,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00067,SAR_0067,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00068,SAR_0068,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00069,SAR_0069,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00070,SAR_0070,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00071,SAR_0071,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00072,SAR_0072,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00073,SAR_0073,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00074,SAR_0074,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00075,SAR_0075,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00076,SAR_0076,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00077,SAR_0077,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00078,SAR_0078,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00079,SAR_0079,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00080,SAR_0080,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00081,SAR_0081,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00082,SAR_0082,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00083,SAR_0083,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00084,SAR_0084,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00085,SAR_0085,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00086,SAR_0086,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00087,SAR_0087,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00088,SAR_0088,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00089,SAR_0089,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00090,SAR_0090,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00091,SAR_0091,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00092,SAR_0092,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00093,SAR_0093,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00094,SAR_0094,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00095,SAR_0095,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00096,SAR_0096,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00097,SAR_0097,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00098,SAR_0098,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00099,SAR_0099,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00100,SAR_0100,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00101,SAR_0101,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00102,SAR_0102,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00103,SAR_0103,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00104,SAR_0104,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00105,SAR_0105,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00106,SAR_0106,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00107,SAR_0107,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00108,SAR_0108,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00109,SAR_0109,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00110,SAR_0110,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00111,SAR_0111,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00112,SAR_0112,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00113,SAR_0113,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00114,SAR_0114,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00115,SAR_0115,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00116,SAR_0116,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00117,SAR_0117,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00118,SAR_0118,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00119,SAR_0119,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00120,SAR_0120,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00121,SAR_0121,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00122,SAR_0122,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00123,SAR_0123,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
SPL_00124,SAR_0124,1,sem plano SAR neste marco; resolver bloqueio antes de preparar canario,nenhum artefato SAR neste marco,bloqueio resolvido em marco futuro,"permanece review-only, sem SAR e sem promocao",false,false,false,false,false,false,true
